,Open,High,Low,Close,Volume
2000-10-05,143.4062,144.8437,143.3125,144.1875,4566900
2000-10-06,143.875,144.6406,139.75,141.0625,10014900
2000-10-09,141.3125,141.3125,139.375,140.0,4508000
2000-10-10,140.0937,141.25,137.6875,137.6875,6104700
2000-10-11,137.625,138.625,135.125,136.5312,10346000
2000-10-12,137.2812,137.5937,132.7812,133.125,12336900
2000-10-13,132.9375,137.6562,132.875,137.5625,11778800
2000-10-16,137.4062,138.2343,136.6875,138.1875,5659000
2000-10-17,138.4375,138.5625,134.4062,134.75,7831700
2000-10-18,132.625,136.125,130.1562,134.25,10897300
2000-10-19,136.8437,139.4531,136.4375,139.3125,8767300
2000-10-20,138.375,141.1875,138.375,139.9062,7373500
2000-10-23,139.9375,141.0312,138.9375,140.5312,5290000
2000-10-24,140.9687,141.9375,139.0,139.5937,5750700
2000-10-25,138.75,139.5625,136.125,136.3125,9137600
2000-10-26,137.125,137.6562,134.0312,136.6875,9345800
2000-10-27,137.875,139.2812,136.625,139.2812,9762900
2000-10-30,138.4375,141.0937,138.1562,140.5312,10154100
2000-10-31,141.0156,143.6875,140.0625,142.9531,7752400
2000-11-01,142.25,143.25,141.2187,142.4687,6753600
2000-11-02,143.1562,143.9062,142.5156,142.7031,11395100
2000-11-03,143.4687,143.75,142.375,142.7812,5187100
2000-11-06,143.1562,144.2968,143.0312,143.7812,4042500
2000-11-07,143.1406,144.0,142.5625,143.75,5231300
2000-11-08,144.0625,144.0625,140.5625,140.5625,6123300
2000-11-09,140.0,141.2187,137.25,140.0312,10635300
2000-11-10,139.0,139.4687,136.5312,136.625,8569500
2000-11-13,135.625,136.9843,133.0156,135.5625,17285300
2000-11-14,137.4687,139.625,137.0,139.125,7668900
2000-11-15,139.0625,140.1093,137.75,139.5625,8837700
2000-11-16,138.5781,139.875,137.3125,137.375,6684100
2000-11-17,137.3125,139.0,135.75,136.6406,6551100
2000-11-20,135.75,136.375,134.3125,134.6875,5458500
2000-11-21,134.875,136.1875,133.5156,135.375,7684300
2000-11-22,134.3437,134.875,132.125,132.1406,5736900
2000-11-24,133.625,134.9687,133.625,134.8437,3411600
2000-11-27,136.4687,136.6875,135.3125,136.0312,5992000
2000-11-28,135.125,136.5937,133.6406,133.6875,5336100
2000-11-29,134.375,135.9062,133.2656,133.4375,6914100
2000-11-30,132.5,133.5,129.75,132.2812,11201600
2000-12-01,133.1875,134.0625,131.0,132.2187,7587200
2000-12-04,131.875,133.875,131.5,133.3437,6996600
2000-12-05,134.875,138.25,134.4062,137.7187,8883400
2000-12-06,137.7812,138.3437,135.0312,135.5156,12888000
2000-12-07,134.875,135.875,133.6562,133.6562,6529100
2000-12-08,137.0625,139.4687,133.875,133.9687,10276300
2000-12-11,137.375,139.5625,136.7187,138.625,6405600
2000-12-12,138.1875,138.8125,137.375,138.0312,5022900
2000-12-13,139.25,139.4062,136.0312,136.1406,6070500
2000-12-14,135.875,136.5,134.0312,134.4062,7678400
2000-12-15,133.125,133.125,130.5625,130.9687,9065300
2000-12-18,132.0625,133.4687,131.7656,132.7187,7235400
2000-12-19,132.4687,134.9687,130.0156,130.0156,9616600
2000-12-20,128.625,128.9375,126.0937,126.25,9994300
2000-12-21,126.0,128.8593,125.5312,127.125,14331500
2000-12-22,129.0,131.1093,128.8437,130.9375,10182900
2000-12-26,130.8437,132.3437,130.2812,132.3437,4665300
2000-12-27,131.75,133.7343,131.25,133.3125,4854100
2000-12-28,132.8125,133.875,132.5937,133.7187,8358700
2000-12-29,134.0625,134.2812,131.1875,131.1875,8774600
2001-01-02,132.0,132.1562,127.5625,128.8125,8737500
2001-01-03,128.3125,136.0,127.6562,135.0,19431600
2001-01-04,134.9375,135.4687,133.0,133.5468,9219000
2001-01-05,133.4687,133.625,129.1875,129.1875,12911400
2001-01-08,129.875,130.1875,127.6875,130.1875,6625300
2001-01-09,131.0468,131.5,129.4218,129.8437,5702400
2001-01-10,129.0,132.125,128.8125,132.125,8746100
2001-01-11,131.0937,133.4843,131.0937,132.25,7245100
2001-01-12,132.6875,133.7187,131.2812,132.0,7244000
2001-01-16,132.0,133.1875,131.5156,132.8437,8542200
2001-01-17,134.8437,135.0468,132.6406,133.4531,7851400
2001-01-18,133.4375,135.7031,132.9375,134.7812,8107000
2001-01-19,136.1875,136.1875,133.875,134.0156,7782500
2001-01-22,134.25,135.7812,133.5625,134.9062,7050900
2001-01-23,134.4687,136.6562,134.1562,135.9687,8463100
2001-01-24,136.25,137.3125,135.8437,136.375,6199900
2001-01-25,136.25,137.25,135.6562,136.0312,10818300
2001-01-26,135.1562,136.125,134.4531,135.875,7136800
2001-01-29,135.5,136.9,135.37,136.6,6705900
2001-01-30,136.3,137.92,135.79,137.8,7069100
2001-01-31,137.4,138.7,136.6,137.02,9706900
2001-02-01,137.1,137.95,136.25,137.93,8239100
2001-02-02,137.4,137.99,134.75,134.8,8276600
2001-02-05,134.8,135.94,134.75,135.79,4352900
2001-02-06,135.3,136.7,135.22,135.39,7106700
2001-02-07,134.72,135.4,133.68,134.69,5748700
2001-02-08,134.8,135.4,133.1,133.12,5943300
2001-02-09,133.35,133.35,131.26,131.84,9913000
2001-02-12,131.7,133.5,131.7,133.35,5804400
2001-02-13,133.7,134.17,132.0,132.26,6587600
2001-02-14,132.65,132.65,130.66,132.06,8400100
2001-02-15,132.84,133.52,131.99,133.34,5929800
2001-02-16,131.0,131.29,129.3,130.4,6434900
2001-02-20,131.04,131.14,128.1,128.39,5760000
2001-02-21,127.9,128.84,125.5,125.62,10910800
2001-02-22,126.35,126.54,123.02,125.81,21281600
2001-02-23,125.08,125.54,121.8,124.96,20173000
2001-02-26,125.8,127.62,124.5,127.62,11503700
2001-02-27,126.8,127.84,125.51,126.44,11415000
2001-02-28,126.75,126.84,123.27,123.95,14825800
2001-03-01,124.05,124.6,121.75,124.6,14672000
2001-03-02,122.5,125.65,122.3,123.61,12564300
2001-03-05,124.15,124.78,123.81,124.74,5293200
2001-03-06,126.35,127.75,125.49,126.08,6917000
2001-03-07,126.9,127.04,125.76,126.98,6371700
2001-03-08,126.6,127.24,126.14,127.12,6055000
2001-03-09,126.1,126.1,123.11,123.36,10020300
2001-03-12,122.34,122.5,117.75,118.08,13972900
2001-03-13,119.4,120.44,117.53,120.02,12888000
2001-03-14,117.05,119.29,115.75,117.65,19883400
2001-03-15,118.45,118.86,117.36,117.68,10370300
2001-03-16,117.13,117.4,114.81,115.01,58514600
2001-03-19,115.76,117.69,114.82,117.35,10067800
2001-03-20,117.9,118.46,114.11,114.2,15083900
2001-03-21,114.18,115.26,111.9,112.26,19004600
2001-03-22,112.02,112.6,108.04,111.12,28624800
2001-03-23,113.25,114.66,111.5,114.48,12861700
2001-03-26,115.7,116.27,114.77,115.94,9943800
2001-03-27,115.62,118.65,115.28,118.31,12880700
2001-03-28,116.9,116.95,114.9,115.04,10953300
2001-03-29,114.7,116.5,112.14,115.48,12060300
2001-03-30,115.55,116.69,114.5,116.69,9183600
2001-04-02,116.3,117.38,113.8,114.2,10561000
2001-04-03,113.98,114.15,110.06,110.39,12836000
2001-04-04,110.57,112.1,109.3,110.85,14884300
2001-04-05,113.3,115.49,112.5,115.05,21522800
2001-04-06,113.99,114.4,112.06,113.3,14937800
2001-04-09,114.0,114.99,112.78,114.56,9034300
2001-04-10,115.45,117.75,115.17,116.65,17873600
2001-04-11,118.78,118.99,116.14,116.73,12722300
2001-04-12,116.3,118.94,115.96,118.85,9233200
2001-04-16,118.29,118.89,116.91,117.6,7350000
2001-04-17,117.31,119.66,117.02,119.26,10924700
2001-04-18,121.06,126.0,120.69,124.0,32481600
2001-04-19,124.25,125.84,123.58,125.65,13809900
2001-04-20,124.9,125.4,123.66,124.5,7626700
2001-04-23,123.65,123.89,121.91,122.24,8451800
2001-04-24,122.52,123.65,121.1,121.58,10044700
2001-04-25,121.42,123.67,120.95,123.17,8249000
2001-04-26,123.73,125.22,123.5,123.72,10590400
2001-04-27,124.92,125.84,124.2,125.78,7938700
2001-04-30,126.45,127.27,124.67,126.66,10766900
2001-05-01,125.07,127.15,124.6,127.05,10578000
2001-05-02,127.41,127.69,126.0,126.82,9572900
2001-05-03,126.13,126.15,124.22,125.21,9926200
2001-05-04,123.65,127.35,123.44,127.34,12145300
2001-05-07,126.86,127.38,126.23,126.24,7185200
2001-05-08,126.86,127.1,125.56,126.18,6952600
2001-05-09,125.25,126.55,125.06,125.65,9507400
2001-05-10,127.26,127.5,125.77,126.02,6872400
2001-05-11,126.0,126.49,124.4,125.15,7734400
2001-05-14,124.9,125.44,124.46,125.4,7914000
2001-05-15,125.55,126.5,124.85,125.98,9782200
2001-05-16,124.84,129.2,124.62,128.95,14909000
2001-05-17,129.0,130.08,128.56,129.15,11824600
2001-05-18,129.09,129.74,128.1,129.74,6683100
2001-05-21,129.84,131.84,129.15,131.65,11531500
2001-05-22,131.83,132.09,131.07,131.48,8342700
2001-05-23,131.05,131.05,129.25,129.25,12330800
2001-05-24,129.47,130.0,128.55,129.63,7902800
2001-05-25,129.65,129.7,127.9,128.1,7425000
2001-05-29,128.22,128.35,126.9,127.08,9003900
2001-05-30,126.59,127.09,125.0,125.3,10041800
2001-05-31,125.43,126.76,125.26,125.95,9874200
2001-06-01,126.2,127.1,125.12,126.73,8848300
2001-06-04,126.8,127.43,126.08,127.34,5623500
2001-06-05,127.49,129.23,127.27,128.8,9115400
2001-06-06,128.83,128.83,127.36,127.73,12064900
2001-06-07,127.05,128.35,127.0,128.19,7355300
2001-06-08,127.7,127.87,126.14,127.0,8170600
2001-06-11,126.71,126.99,125.41,126.1,7012200
2001-06-12,124.86,126.74,124.04,125.88,9364400
2001-06-13,126.17,126.58,124.65,124.8,7629400
2001-06-14,124.18,124.3,121.75,122.0,12603000
2001-06-15,120.91,122.4,120.4,121.85,16821100
2001-06-18,121.65,122.44,120.91,121.26,11368300
2001-06-19,122.38,122.89,120.89,121.79,7732300
2001-06-20,121.19,122.86,121.1,122.43,8787200
2001-06-21,122.22,124.31,122.15,123.82,12259100
2001-06-22,123.49,123.59,122.16,122.85,12212000
2001-06-25,123.28,123.44,121.5,121.72,8406800
2001-06-26,120.9,122.39,120.57,121.55,8005800
2001-06-27,121.6,122.24,120.91,121.48,10105100
2001-06-28,122.0,123.94,121.93,122.15,10269300
2001-06-29,122.8,124.01,122.26,122.6,9824200
2001-07-02,122.8,124.32,122.62,124.13,8522200
2001-07-03,123.98,124.1,123.05,124.1,3303100
2001-07-05,123.07,123.65,121.66,121.68,5517900
2001-07-06,121.31,121.49,119.05,119.05,11665900
2001-07-09,119.49,120.54,119.2,119.7,8339300
2001-07-10,120.29,120.64,118.21,118.26,8630700
2001-07-11,118.1,118.89,117.09,118.38,15328600
2001-07-12,119.5,121.47,119.31,121.19,12002800
2001-07-13,120.84,122.32,120.62,122.24,10433800
2001-07-16,121.77,122.28,120.29,120.71,6915300
2001-07-17,120.2,121.95,119.83,121.84,7469800
2001-07-18,120.56,121.64,120.06,121.01,7709300
2001-07-19,122.18,122.98,120.76,122.07,10082900
2001-07-20,121.15,121.94,120.92,121.34,6705800
2001-07-23,121.8,121.88,118.95,118.95,8065200
2001-07-24,119.0,119.2,116.75,117.8,12269000
2001-07-25,117.92,119.48,117.46,119.1,12088500
2001-07-26,119.06,120.85,118.56,120.35,12898200
2001-07-27,120.83,121.35,119.91,120.81,8478800
2001-07-30,121.19,121.35,120.3,120.85,8547700
2001-07-31,121.0,122.68,120.8,121.35,11918100
2001-08-01,121.97,122.7,121.55,122.11,11940800
2001-08-02,123.23,123.25,121.89,122.61,11070100
2001-08-03,122.36,122.36,120.9,121.94,10816300
2001-08-06,121.35,121.51,120.1,120.3,8550100
2001-08-07,120.27,121.2,119.91,120.77,8865100
2001-08-08,120.12,121.16,118.43,118.53,15183800
2001-08-09,118.7,118.97,117.86,118.88,14118500
2001-08-10,118.8,119.84,117.34,119.29,11173300
2001-08-13,119.6,119.85,118.81,119.32,7431600
2001-08-14,120.14,120.35,118.8,119.27,13178100
2001-08-15,119.23,119.61,118.08,118.24,8520600
2001-08-16,117.8,118.75,117.0,118.65,10734700
2001-08-17,117.65,117.87,116.01,116.75,11604600
2001-08-20,116.8,117.9,116.55,117.83,10417400
2001-08-21,117.8,118.54,115.8,115.82,14480800
2001-08-22,116.75,117.43,115.78,117.02,11752300
2001-08-23,116.96,117.52,116.49,116.6,8744100
2001-08-24,117.21,119.13,116.74,119.02,11687700
2001-08-27,118.97,119.2,118.26,118.31,7425100
2001-08-28,118.28,118.49,116.58,116.58,12046600
2001-08-29,117.13,117.18,115.17,115.54,16180000
2001-08-30,114.85,115.74,112.04,113.32,17692600
2001-08-31,113.4,114.77,113.13,114.15,15985400
2001-09-04,113.85,116.17,113.37,113.42,24473400
2001-09-05,113.7,114.19,111.95,113.7,21477100
2001-09-06,112.65,113.3,110.77,110.77,21653000
2001-09-07,110.02,111.25,108.63,108.72,33133900
2001-09-10,107.7,110.35,107.7,110.05,23408700
2001-09-17,101.0,106.4,100.0,104.3,32388700
2001-09-18,104.33,105.3,103.36,104.05,22029200
2001-09-19,104.1,104.5,98.56,101.95,42771800
2001-09-20,100.4,101.81,98.56,98.71,36210900
2001-09-21,94.28,98.99,93.8,97.28,49782100
2001-09-24,99.72,101.16,99.06,100.7,25549600
2001-09-25,100.75,102.0,99.9,101.75,25466200
2001-09-26,102.35,102.4,100.43,101.39,18587500
2001-09-27,101.25,102.29,100.0,102.27,20536800
2001-09-28,102.98,109.62,102.5,104.44,21687200
2001-10-01,103.9,104.32,102.83,104.27,20457400
2001-10-02,104.0,105.58,103.65,105.58,19833100
2001-10-03,104.6,107.88,104.35,107.35,32045800
2001-10-04,108.29,108.97,106.75,107.44,32674100
2001-10-05,107.25,107.62,105.52,107.23,29796100
2001-10-08,106.27,107.3,105.87,106.53,12970300
2001-10-09,106.61,106.75,105.6,105.96,15976300
2001-10-10,105.8,108.55,105.52,108.32,19987400
